route_id,service_id,trip_id,trip_headsign,block_id,run_id,shape_id,duty_id,trip_label,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days,direction_id,trp_time_start
72W,202220D-vs20222D-Saturday-04,3756304-202220D-vs20222D-Saturday-04,720,645225,7231,72W0002,636,723104,4857,11:53:00,bvcorr,"Browns Valley & Corralitos",0,7231,,0,11:25:00
72W,202220D-vs20222D-Saturday-04,3756380-202220D-vs20222D-Saturday-04,720,645225,7231,72W0003,636,723105,4858,12:24:00,wtc,"Watsonville Transit Center",0,7231,,1,11:53:00
79,202220D-vs20222D-Saturday-04,3756336-202220D-vs20222D-Saturday-04,790,645225,7231,790008,636,723106,4859,13:06:00,wtc,"Watsonville Transit Center",0,7231,,0,12:30:00
72W,202220D-vs20222D-Saturday-04,3756305-202220D-vs20222D-Saturday-04,720,645225,7231,72W0002,636,723107,4860,13:53:00,bvcorr,"Browns Valley & Corralitos",0,7231,,0,13:25:00
72W,202220D-vs20222D-Saturday-04,3756381-202220D-vs20222D-Saturday-04,720,645225,7231,72W0003,636,723108,4861,14:27:00,wtc,"Watsonville Transit Center",0,7231,,1,13:53:00
75,202220D-vs20222D-Saturday-04,3756337-202220D-vs20222D-Saturday-04,750,645214,7531,750008,633,753101,4769,06:31:00,whmvsc,"Wheelock & Monte Vista School",0,7531,,0,06:05:00
75,202220D-vs20222D-Saturday-04,3756368-202220D-vs20222D-Saturday-04,750,645214,7531,750009,633,753102,4770,07:03:00,wtc,"Watsonville Transit Center",0,7531,,1,06:31:00
75,202220D-vs20222D-Saturday-04,3756331-202220D-vs20222D-Saturday-04,750,645214,7531,750008,633,753103,4771,07:41:00,whmvsc,"Wheelock & Monte Vista School",0,7531,,0,07:15:00
75,202220D-vs20222D-Saturday-04,3756369-202220D-vs20222D-Saturday-04,750,645214,7531,750009,633,753104,4772,08:13:00,wtc,"Watsonville Transit Center",0,7531,,1,07:41:00
75,202220D-vs20222D-Saturday-04,3756326-202220D-vs20222D-Saturday-04,750,645214,7531,750008,633,753105,4773,08:51:00,whmvsc,"Wheelock & Monte Vista School",0,7531,,0,08:25:00
75,202220D-vs20222D-Saturday-04,3756370-202220D-vs20222D-Saturday-04,750,645214,7531,750009,633,753106,4774,09:23:00,wtc,"Watsonville Transit Center",0,7531,,1,08:51:00
75,202220D-vs20222D-Saturday-04,3756333-202220D-vs20222D-Saturday-04,750,645214,7531,750008,633,753107,4775,10:01:00,whmvsc,"Wheelock & Monte Vista School",0,7531,,0,09:35:00
75,202220D-vs20222D-Saturday-04,3756371-202220D-vs20222D-Saturday-04,750,645214,7531,750009,633,753108,4776,10:33:00,wtc,"Watsonville Transit Center",0,7531,,1,10:01:00
68,202220D-vs20222D-Saturday-04,3756315-202220D-vs20222D-Saturday-04,680,645214,7531,680013,650,753109,4777,11:37:00,cpmal1,"Capitola Mall Lane 1",0,7531,,0,11:15:00
66,202220D-vs20222D-Saturday-04,3756285-202220D-vs20222D-Saturday-04,660,645214,7531,660007,650,753110,4778,12:33:00,scmc,"Santa Cruz Metro Center",0,7531,,1,12:00:00
66,202220D-vs20222D-Saturday-04,3756297-202220D-vs20222D-Saturday-04,660,645214,7531,660009,650,753111,4779,13:20:00,cpmal1,"Capitola Mall Lane 1",0,7531,,0,12:45:00
68,202220D-vs20222D-Saturday-04,3756312-202220D-vs20222D-Saturday-04,680,645214,7531,680012,650,753112,4780,14:03:00,scmc,"Santa Cruz Metro Center",0,7531,,1,13:30:00
68,202220D-vs20222D-Saturday-04,3756318-202220D-vs20222D-Saturday-04,680,645214,7531,680013,650,753113,4781,14:48:00,cpmal1,"Capitola Mall Lane 1",0,7531,,0,14:15:00
66,202220D-vs20222D-Saturday-04,3756283-202220D-vs20222D-Saturday-04,660,645214,7531,660007,650,753114,4782,15:35:00,scmc,"Santa Cruz Metro Center",0,7531,,1,15:00:00
66,202220D-vs20222D-Saturday-04,3756291-202220D-vs20222D-Saturday-04,660,645214,7531,660009,650,753115,4783,16:20:00,cpmal1,"Capitola Mall Lane 1",0,7531,,0,15:45:00
68,202220D-vs20222D-Saturday-04,3756313-202220D-vs20222D-Saturday-04,680,645214,7531,680012,650,753116,4784,17:03:00,scmc,"Santa Cruz Metro Center",0,7531,,1,16:30:00
35,202220D-vs20222D-Saturday-04,3756260-202220D-vs20222D-Saturday-04,350,645214,7531,350078,650,753117,4785,18:25:00,mtnstr,"Mountain Store",0,7531,,0,17:30:00
35,202220D-vs20222D-Saturday-04,3756272-202220D-vs20222D-Saturday-04,350,645214,7531,350076,650,753118,4786,19:18:00,scmc,"Santa Cruz Metro Center",0,7531,,1,18:28:00
79,202220D-vs20222D-Saturday-04,3756222-202220D-vs20222D-Saturday-04,790,645217,7532,790008,643,753201,4787,09:06:00,wtc,"Watsonville Transit Center",0,7532,,0,08:30:00
72W,202220D-vs20222D-Saturday-04,3756303-202220D-vs20222D-Saturday-04,720,645217,7532,72W0002,643,753202,4788,09:51:00,bvcorr,"Browns Valley & Corralitos",0,7532,,0,09:25:00
72W,202220D-vs20222D-Saturday-04,3756379-202220D-vs20222D-Saturday-04,720,645217,7532,72W0003,643,753203,4789,10:22:00,wtc,"Watsonville Transit Center",0,7532,,1,09:51:00
75,202220D-vs20222D-Saturday-04,3756325-202220D-vs20222D-Saturday-04,750,645217,7532,750008,643,753204,4790,11:13:00,whmvsc,"Wheelock & Monte Vista School",0,7532,,0,10:45:00
75,202220D-vs20222D-Saturday-04,3756372-202220D-vs20222D-Saturday-04,750,645217,7532,750009,643,753205,4791,11:45:00,wtc,"Watsonville Transit Center",0,7532,,1,11:13:00
75,202220D-vs20222D-Saturday-04,3756330-202220D-vs20222D-Saturday-04,750,645217,7532,750008,643,753206,4792,12:23:00,whmvsc,"Wheelock & Monte Vista School",0,7532,,0,11:55:00
75,202220D-vs20222D-Saturday-04,3756373-202220D-vs20222D-Saturday-04,750,645217,7532,750009,643,753207,4793,12:55:00,wtc,"Watsonville Transit Center",0,7532,,1,12:23:00
75,202220D-vs20222D-Saturday-04,3756328-202220D-vs20222D-Saturday-04,750,645217,7532,750008,643,753208,4794,13:33:00,whmvsc,"Wheelock & Monte Vista School",0,7532,,0,13:05:00
75,202220D-vs20222D-Saturday-04,3756374-202220D-vs20222D-Saturday-04,750,645217,7532,750009,643,753209,4795,14:05:00,wtc,"Watsonville Transit Center",0,7532,,1,13:33:00
75,202220D-vs20222D-Saturday-04,3756332-202220D-vs20222D-Saturday-04,750,645217,7532,750008,664,753210,4796,14:43:00,whmvsc,"Wheelock & Monte Vista School",0,7532,,0,14:15:00
75,202220D-vs20222D-Saturday-04,3756375-202220D-vs20222D-Saturday-04,750,645217,7532,750009,664,753211,4797,15:15:00,wtc,"Watsonville Transit Center",0,7532,,1,14:43:00
75,202220D-vs20222D-Saturday-04,3756327-202220D-vs20222D-Saturday-04,750,645217,7532,750008,664,753212,4798,15:53:00,whmvsc,"Wheelock & Monte Vista School",0,7532,,0,15:25:00
75,202220D-vs20222D-Saturday-04,3756376-202220D-vs20222D-Saturday-04,750,645217,7532,750009,664,753213,4799,16:25:00,wtc,"Watsonville Transit Center",0,7532,,1,15:53:00
75,202220D-vs20222D-Saturday-04,3756329-202220D-vs20222D-Saturday-04,750,645217,7532,750008,664,753214,4800,17:03:00,whmvsc,"Wheelock & Monte Vista School",0,7532,,0,16:35:00
75,202220D-vs20222D-Saturday-04,3756377-202220D-vs20222D-Saturday-04,750,645217,7532,750009,664,753215,4801,17:35:00,wtc,"Watsonville Transit Center",0,7532,,1,17:03:00
75,202220D-vs20222D-Saturday-04,3756334-202220D-vs20222D-Saturday-04,750,645217,7532,750008,664,753216,4802,18:13:00,whmvsc,"Wheelock & Monte Vista School",0,7532,,0,17:45:00
75,202220D-vs20222D-Saturday-04,3756378-202220D-vs20222D-Saturday-04,750,645217,7532,750009,664,753217,4803,18:45:00,wtc,"Watsonville Transit Center",0,7532,,1,18:13:00
WC,202220D-vs20222D-Saturday-04,3756434-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803101,5042,12:43:00,wtc,"Watsonville Transit Center",0,8031,,0,12:14:00
WC,202220D-vs20222D-Saturday-04,3756435-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803102,5043,13:43:00,wtc,"Watsonville Transit Center",0,8031,,0,13:14:00
WC,202220D-vs20222D-Saturday-04,3756436-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803103,5044,14:43:00,wtc,"Watsonville Transit Center",0,8031,,0,14:14:00
WC,202220D-vs20222D-Saturday-04,3756437-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803104,5045,15:43:00,wtc,"Watsonville Transit Center",0,8031,,0,15:14:00
WC,202220D-vs20222D-Saturday-04,3756438-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803105,5046,16:43:00,wtc,"Watsonville Transit Center",0,8031,,0,16:14:00
WC,202220D-vs20222D-Saturday-04,3756439-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803106,5047,17:43:00,wtc,"Watsonville Transit Center",0,8031,,0,17:14:00
WC,202220D-vs20222D-Saturday-04,3756440-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803107,5048,18:43:00,wtc,"Watsonville Transit Center",0,8031,,0,18:14:00
WC,202220D-vs20222D-Saturday-04,3756441-202220D-vs20222D-Saturday-04,800,645249,8031,WC0001,654,803108,5049,19:43:00,wtc,"Watsonville Transit Center",0,8031,,0,19:14:00
WC,202220D-vs20222D-Saturday-04,3756442-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803201,5050,13:15:00,wtc,"Watsonville Transit Center",0,8032,,0,12:44:00
WC,202220D-vs20222D-Saturday-04,3756443-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803202,5051,14:15:00,wtc,"Watsonville Transit Center",0,8032,,0,13:44:00
WC,202220D-vs20222D-Saturday-04,3756444-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803203,5052,15:15:00,wtc,"Watsonville Transit Center",0,8032,,0,14:44:00
WC,202220D-vs20222D-Saturday-04,3756445-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803204,5053,16:15:00,wtc,"Watsonville Transit Center",0,8032,,0,15:44:00
WC,202220D-vs20222D-Saturday-04,3756446-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803205,5054,17:15:00,wtc,"Watsonville Transit Center",0,8032,,0,16:44:00
WC,202220D-vs20222D-Saturday-04,3756447-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803206,5055,18:15:00,wtc,"Watsonville Transit Center",0,8032,,0,17:44:00
WC,202220D-vs20222D-Saturday-04,3756448-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803207,5056,19:15:00,wtc,"Watsonville Transit Center",0,8032,,0,18:44:00
WC,202220D-vs20222D-Saturday-04,3756449-202220D-vs20222D-Saturday-04,800,645250,8032,WC0002,660,803208,5057,20:15:00,wtc,"Watsonville Transit Center",0,8032,,0,19:44:00
